PARKING_ZONE,STALL_TYPE,BLOCK_SIDE,PERMIT_ZONE,PRICE_ZONE,ENFORCEABLE_TIME,MAX_TIME,PARKING_RESTRICT_TYPE,BRZ_NAME,First_address,Second_address,First_address_Second_address,availability,number_of_spots_left
1389,Parallel,S,1389,4a,"0710-1750 MON-FRI, 0910-1750 SAT",120,none,Downtown,3 Av SW , Centre St S ,3 Av SW  &  Centre St S ,5,5
1222,Parallel,N,1222,4a,0910-1750 MON-SAT,120,none,Downtown,3 Av SW , 2 St SW ,3 Av SW  &  2 St SW ,5,5
1222,Parallel,N,1222,4a,0910-1750 MON-SAT,120,none,Downtown,3 Av SW , 2 St SW ,3 Av SW  &  2 St SW ,5,5
1236,Parallel,N,1236,4a,0910-1750 MON-SAT,120,none,Downtown,3 Av SW , 1 St SW ,3 Av SW  &  1 St SW ,5,5
1235,Parallel,N,1235,4a,0910-1750 MON-SAT,120,none,Downtown,3 Av SW , 1 St SW ,3 Av SW  &  1 St SW ,5,5
1389,Parallel,S,1389,4a,"0710-1750 MON-FRI, 0910-1750 SAT",120,none,Downtown,3 Av SW , Centre St S ,3 Av SW  &  Centre St S ,5,5
1321,Parallel,S,1321,4b,0910-1750 MON-FRI,180,none,Downtown,3 Av SW , 5 St SW ,3 Av SW  &  5 St SW ,5,5
1222,Parallel,N,1222,4a,0910-1750 MON-SAT,120,none,Downtown,3 Av SW , 2 St SW ,3 Av SW  &  2 St SW ,5,5
1069,Parallel,N,1069,5,0910-1750 MON-SAT,180,none,Downtown,2 Av SW , 4 St SW ,2 Av SW  &  4 St SW ,5,5
1069,Parallel,N,1069,5,0910-1750 MON-SAT,180,none,Downtown,2 Av SW , 4 St SW ,2 Av SW  &  4 St SW ,5,5
1208,Parallel,N,1208,5,0910-1750 MON-SAT,120,none,Downtown,3 Av SW , 3 St SW ,3 Av SW  &  3 St SW ,5,5
1348,Parallel,S,1348,5,"0710-1750 MON-FRI, 0910-1750 SAT",120,none,Downtown,3 Av SW , 3 St SW ,3 Av SW  &  3 St SW ,5,5
1207,Parallel,N,1207,5,"0910-1520 MON-FRI,0910-1750 SAT",120,PM,Downtown,3 Av SW , 3 St SW ,3 Av SW  &  3 St SW ,5,5
1249,Parallel,N,1245,3,0910-1750 MON-SAT,120,none,Chinatown,3 Av SW , Centre St S ,3 Av SW  &  Centre St S ,5,5
1389,Parallel,S,1389,4a,"0710-1750 MON-FRI, 0910-1750 SAT",120,none,Downtown,3 Av SW , Centre St S ,3 Av SW  &  Centre St S ,5,5
1249,Parallel,N,1245,3,0910-1750 MON-SAT,120,none,Chinatown,3 Av SW , Centre St S ,3 Av SW  &  Centre St S ,5,5
4371,Parallel,N,4371,11,"0910-1520 MON-FRI, 0910-1750 SAT",120,PM,Uptown 17,17 Av SW , 12 St SW ,17 Av SW  &  12 St SW ,5,5
1249,Parallel,N,1249,3,0910-1750 MON-SAT,120,none,Chinatown,3 Av SW , Centre St S ,3 Av SW  &  Centre St S ,5,5
1377,Parallel,S,1377,4a,"0700-1800 MON-FRI, 0900-1800 SAT",120,none,Downtown,3 Av SW , 1 St SW ,3 Av SW  &  1 St SW ,5,5
5277,Perpendicular,E,5277,21,"0910-1520 MON-FRI, 0910-1750 SAT",180,none,Bridgeland,7A St NE, Centre Av NE,7A St NE &  Centre Av NE,5,5
